target_label,train_support,train_true,train_false,train_precision,rule,target_y,val_support,val_target_count,val_precision,changed_val_rows,fixed_val_errors,broken_val_correct,net_fixed_minus_broken,base_val_f1,override_val_f1,delta_val_f1,override_pred_TRUE,override_pred_FALSE
FALSE,10,2,8,0.8,ngram1::poems,0,3,2,0.6666666666666666,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,10,2,8,0.8,ngram2::and i'm,0,3,2,0.6666666666666666,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,8,1,7,0.875,ngram1::researchers,0,5,3,0.6,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,9,0,9,1.0,ngram1::twice,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,8,0,8,1.0,ngram1::prior,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,8,0,8,1.0,ngram1::doubt,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,14,1,13,0.9285714285714286,ngram2::that could,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,10,1,9,0.9,ngram1::bike,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,10,1,9,0.9,ngram1::address,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,16,2,14,0.875,ngram2::what you,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,8,1,7,0.875,ngram1::consumer,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,8,1,7,0.875,ngram2::can find,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,8,1,7,0.875,ngram1::agenda,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,8,1,7,0.875,ngram2::about how,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,8,1,7,0.875,ngram1::artist,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,15,2,13,0.8666666666666667,ngram2::are some,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,15,2,13,0.8666666666666667,ngram1::results,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,14,2,12,0.8571428571428571,ngram1::blue,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,13,2,11,0.8461538461538461,ngram2::about this,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,13,2,11,0.8461538461538461,ngram1::weekend,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,29,5,24,0.8275862068965517,ngram1::understanding,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,11,2,9,0.8181818181818182,ngram1::dream,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,16,3,13,0.8125,ngram1::felt,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,15,3,12,0.8,ngram1::heard,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,10,2,8,0.8,ngram1::manage,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,10,2,8,0.8,ngram1::talking,0,2,1,0.5,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,15,2,13,0.8666666666666667,ngram1::function,0,5,2,0.4,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,10,2,8,0.8,ngram1::higher,0,5,2,0.4,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,8,0,8,1.0,ngram2::it all,0,3,1,0.3333333333333333,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,20,3,17,0.85,ngram1::materials,0,3,1,0.3333333333333333,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,8,0,8,1.0,ngram2::united states,0,1,0,0.0,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,11,1,10,0.9090909090909091,ngram2::keep your,0,1,0,0.0,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,9,1,8,0.8888888888888888,ngram1::forest,0,1,0,0.0,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,9,1,8,0.8888888888888888,ngram2::is essential,0,1,0,0.0,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,8,1,7,0.875,ngram1::nothing,0,3,0,0.0,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,8,1,7,0.875,ngram1::tech,0,1,0,0.0,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,8,1,7,0.875,ngram1::usual,0,1,0,0.0,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,8,1,7,0.875,ngram1::reader,0,1,0,0.0,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,8,1,7,0.875,ngram1::focuses,0,1,0,0.0,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,14,2,12,0.8571428571428571,ngram1::objectives,0,1,0,0.0,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,12,2,10,0.8333333333333334,ngram1::ideal,0,1,0,0.0,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,12,2,10,0.8333333333333334,ngram2::the role,0,1,0,0.0,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,15,3,12,0.8,ngram3::great way to,0,1,0,0.0,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,10,2,8,0.8,ngram2::the weather,0,1,0,0.0,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,10,2,8,0.8,ngram1::took,0,1,0,0.0,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,10,2,8,0.8,ngram3::the world of,0,1,0,0.0,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,10,2,8,0.8,ngram3::the amount of,0,1,0,0.0,1,0,1,-1,0.8675623800383877,0.8653846153846154,-0.002177764653772285,240,740
FALSE,30,6,24,0.8,ngram1::focus,0,8,6,0.75,3,1,2,-1,0.8675623800383877,0.8648648648648649,-0.002697515173522791,238,742
TRUE,10,8,2,0.8,ngram2::to say,1,3,1,0.3333333333333333,2,0,2,-2,0.8675623800383877,0.864244741873805,-0.003317638164582748,243,737
TRUE,8,7,1,0.875,ngram3::will be able,1,2,0,0.0,2,0,2,-2,0.8675623800383877,0.864244741873805,-0.003317638164582748,243,737
FALSE,27,5,22,0.8148148148148148,ngram2::to keep,0,8,6,0.75,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,10,1,9,0.9,ngram1::track,0,7,5,0.7142857142857143,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,19,3,16,0.8421052631578947,ngram1::turn,0,7,5,0.7142857142857143,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,16,3,13,0.8125,ngram1::low,0,7,5,0.7142857142857143,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,23,4,19,0.8260869565217391,ngram1::typically,0,6,4,0.6666666666666666,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,20,4,16,0.8,ngram1::perhaps,0,6,4,0.6666666666666666,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,29,5,24,0.8275862068965517,ngram1::together,0,5,3,0.6,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,17,3,14,0.8235294117647058,ngram1::put,0,5,3,0.6,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,21,4,17,0.8095238095238095,ngram1::modern,0,5,3,0.6,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,10,2,8,0.8,ngram1::calendar,0,5,3,0.6,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,13,1,12,0.9230769230769231,ngram2::information about,0,4,2,0.5,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,10,1,9,0.9,ngram1::shoes,0,4,2,0.5,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,16,2,14,0.875,ngram1::provided,0,6,3,0.5,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,11,2,9,0.8181818181818182,ngram1::books,0,4,2,0.5,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,10,2,8,0.8,ngram1::ago,0,4,2,0.5,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,10,2,8,0.8,ngram1::generate,0,4,2,0.5,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,10,1,9,0.9,ngram1::phone,0,3,1,0.3333333333333333,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,9,1,8,0.8888888888888888,ngram3::to help you,0,3,1,0.3333333333333333,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,9,1,8,0.8888888888888888,ngram1::courses,0,3,1,0.3333333333333333,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,14,2,12,0.8571428571428571,ngram1::material,0,3,1,0.3333333333333333,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,11,2,9,0.8181818181818182,ngram2::to stay,0,3,1,0.3333333333333333,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,11,2,9,0.8181818181818182,ngram1::wall,0,3,1,0.3333333333333333,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,10,2,8,0.8,ngram1::urban,0,3,1,0.3333333333333333,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,10,2,8,0.8,ngram1::wait,0,3,1,0.3333333333333333,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,10,1,9,0.9,ngram1::selection,0,2,0,0.0,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,8,1,7,0.875,ngram2::for people,0,2,0,0.0,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,8,1,7,0.875,ngram2::of those,0,2,0,0.0,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,8,1,7,0.875,ngram1::humans,0,2,0,0.0,2,0,2,-2,0.8675623800383877,0.8631984585741811,-0.00436392146420661,239,741
FALSE,28,5,23,0.8214285714285714,ngram1::fun,0,8,5,0.625,4,1,3,-2,0.8675623800383877,0.8626692456479691,-0.0048931343904186075,237,743
FALSE,12,2,10,0.8333333333333334,ngram1::appropriate,0,8,4,0.5,4,1,3,-2,0.8675623800383877,0.8626692456479691,-0.0048931343904186075,237,743
FALSE,15,3,12,0.8,ngram1::major,0,7,4,0.5714285714285714,3,0,3,-3,0.8675623800383877,0.861003861003861,-0.006558519034526755,238,742
FALSE,27,5,22,0.8148148148148148,ngram1::three,0,9,5,0.5555555555555556,3,0,3,-3,0.8675623800383877,0.861003861003861,-0.006558519034526755,238,742
FALSE,20,4,16,0.8,ngram1::mind,0,6,3,0.5,3,0,3,-3,0.8675623800383877,0.861003861003861,-0.006558519034526755,238,742
FALSE,15,3,12,0.8,ngram1::email,0,6,3,0.5,3,0,3,-3,0.8675623800383877,0.861003861003861,-0.006558519034526755,238,742
FALSE,10,1,9,0.9,ngram2::which will,0,5,2,0.4,3,0,3,-3,0.8675623800383877,0.861003861003861,-0.006558519034526755,238,742
FALSE,23,3,20,0.8695652173913043,ngram1::fresh,0,5,2,0.4,3,0,3,-3,0.8675623800383877,0.861003861003861,-0.006558519034526755,238,742
FALSE,10,2,8,0.8,ngram1::station,0,6,2,0.3333333333333333,3,0,3,-3,0.8675623800383877,0.861003861003861,-0.006558519034526755,238,742
FALSE,9,1,8,0.8888888888888888,ngram2::end of,0,4,1,0.25,3,0,3,-3,0.8675623800383877,0.861003861003861,-0.006558519034526755,238,742
FALSE,10,2,8,0.8,ngram1::medical,0,4,1,0.25,3,0,3,-3,0.8675623800383877,0.861003861003861,-0.006558519034526755,238,742
TRUE,15,13,2,0.8666666666666667,ngram3::the most important,1,7,3,0.42857142857142855,4,0,4,-4,0.8675623800383877,0.8609523809523809,-0.00660999908600679,245,735
FALSE,20,4,16,0.8,ngram2::to use,0,14,9,0.6428571428571429,5,1,4,-3,0.8675623800383877,0.8604651162790697,-0.007097263759317962,236,744
FALSE,114,19,95,0.8333333333333334,shape::digit_high,0,26,20,0.7692307692307693,4,0,4,-4,0.8675623800383877,0.8588007736943907,-0.00876160634399703,237,743
FALSE,8,1,7,0.875,ngram1::worth,0,11,6,0.5454545454545454,4,0,4,-4,0.8675623800383877,0.8588007736943907,-0.00876160634399703,237,743
FALSE,24,4,20,0.8333333333333334,ngram1::remember,0,7,3,0.42857142857142855,4,0,4,-4,0.8675623800383877,0.8588007736943907,-0.00876160634399703,237,743
FALSE,917,36,881,0.960741548527808,shape::char_le_100,0,237,225,0.9493670886075949,11,3,8,-5,0.8675623800383877,0.8549019607843137,-0.012660419254074018,230,750
